VNUM	NAME	RANK	TYPE	BATTLE_TYPE	LEVEL	SIZE	AI_FLAG	MOUNT_CAPACITY	RACE_FLAG	IMMUNE_FLAG	EMPIRE	FOLDER	ON_CLICK	ST	DX	HT	IQ	DAMAGE_MIN	DAMAGE_MAX	MAX_HP	REGEN_CYCLE	REGEN_PERCENT	GOLD_MIN	GOLD_MAX	EXP	DEF	ATTACK_SPEED	MOVE_SPEED	AGGRESSIVE_HP_PCT	AGGRESSIVE_SIGHT	ATTACK_RANGE	DROP_ITEM	RESURRECTION_VNUM	ENCHANT_CURSE	ENCHANT_SLOW	ENCHANT_POISON	ENCHANT_STUN	ENCHANT_CRITICAL	ENCHANT_PENETRATE	RESIST_SWORD	RESIST_TWOHAND	RESIST_DAGGER	RESIST_BELL	RESIST_FAN	RESIST_BOW	RESIST_FIRE	RESIST_ELECT	RESIST_MAGIC	RESIST_WIND	RESIST_POISON	DAM_MULTIPLY	SUMMON	DRAIN_SP	MOB_COLOR	POLYMORPH_ITEM	SKILL_LEVEL0	SKILL_VNUM0	SKILL_LEVEL1	SKILL_VNUM1	SKILL_LEVEL2	SKILL_VNUM2	SKILL_LEVEL3	SKILL_VNUM3	SKILL_LEVEL4	SKILL_VNUM4	SP_BERSERK	SP_STONESKIN	SP_GODSPEED	SP_DEATHBLOW	SP_REVIVE
2657	십이지 청와장	S_KNIGHT	MONSTER	MELEE	1		BERSERK,STONESKIN	0	ATT_ICE		0	greenfrog_general	0	75	58	40	19	92	170	8811	10	5	0	0	1	67	100	100	100	2000	175	0	0	0	0	0	0	10	5	30	30	30	30	30	30	0	0	50	0	0	2.0	0	0	130130130	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2658	십이지 풀잎머리도깨비	S_PAWN	MONSTER	MELEE	1		BERSERK,STONESKIN	0	ATT_ICE		0	goblin_leafhead	0	96	60	50	19	116	142	4108	10	5	0	0	1	66	70	100	100	2000	175	0	0	0	0	0	0	0	5	30	30	30	30	30	30	0	0	50	0	0	1.0	0	0	130130130	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2659	십이지 투귀병	S_PAWN	MONSTER	MELEE	1		BERSERK,STONESKIN	0	ATT_ELEC		0	mutant_1	0	84	42	63	21	137	167	72346	10	5	0	0	1	81	155	130	100	2000	250	0	0	0	0	0	0	15	20	30	30	30	30	30	30	0	-50	50	0	0	3.0	0	5	130130130	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2660	십이지 투귀척후병	KNIGHT	MONSTER	MELEE	1		BERSERK,STONESKIN	0	ATT_ELEC		0	mutant_2	0	91	46	66	23	116	216	108134	10	5	0	0	1	83	155	130	100	2000	250	0	0	0	0	0	0	15	20	30	30	30	30	30	30	0	-50	50	0	0	3.0	0	10	130130130	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2661	십이지 투귀천장수	S_KNIGHT	MONSTER	MELEE	1		BERSERK,STONESKIN	0	ATT_ELEC		0	mutant_3	0	94	55	65	10	122	226	178080	10	5	0	0	1	90	155	130	100	2000	250	0	0	0	0	0	0	15	20	30	30	30	30	30	30	0	-50	50	0	0	4.0	0	15	130130130	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2662	십이지 밀교추종자	PAWN	MONSTER	MELEE	1		BERSERK,STONESKIN	0	MILGYO,ATT_WIND		0	milgyo_religionist	0	46	35	23	12	76	93	1447	10	5	0	0	1	41	100	120	70	2000	175	0	0	0	0	0	0	0	1	30	30	30	30	30	30	0	0	50	-50	0	1.0	0	0	130130130	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2663	십이지 밀교나한병	S_PAWN	MONSTER	MELEE	1		BERSERK,STONESKIN	0	MILGYO,ATT_WIND		0	milgyo_nahan1	0	50	37	25	12	72	108	1950	10	5	0	0	1	44	100	120	70	2000	175	0	0	0	0	0	0	0	1	30	30	30	30	30	30	0	0	50	-50	0	1.0	0	0	130130130	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2664	십이지 밀교나한투병	S_PAWN	MONSTER	MELEE	1		BERSERK,STONESKIN	0	MILGYO,ATT_WIND		0	milgyo_nahan2	0	53	40	27	13	100	115	2178	10	5	0	0	1	47	100	100	70	2000	175	0	0	0	0	0	0	5	1	30	30	30	30	30	30	0	0	50	-50	0	1.0	0	0	130130130	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2665	십이지 밀교나한장	KNIGHT	MONSTER	TANKER	1		BERSERK,STONESKIN	0	MILGYO,ATT_WIND		0	milgyo_nahan_general	0	50	42	30	14	81	121	3228	10	5	0	0	1	51	100	120	70	2000	175	0	0	0	0	0	0	0	1	30	30	30	30	30	30	0	0	50	-50	0	1.0	0	0	130130130	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2666	십이지 밀교집행병	S_PAWN	MONSTER	POWER	1		BERSERK,STONESKIN	0	MILGYO,ATT_WIND		0	milgyo_executor	0	61	31	46	15	76	141	2769	10	5	0	0	1	55	100	120	70	2000	175	0	0	0	0	0	0	0	1	30	30	30	30	30	30	0	0	50	-50	0	1.0	0	0	130130130	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2667	십이지 밀교강박령	S_KNIGHT	MONSTER	MELEE	1		BERSERK,STONESKIN	0	MILGYO,ATT_WIND		0	milgyo_monster1	0	62	47	31	16	99	121	5959	10	5	0	0	1	56	100	100	70	2000	175	0	0	0	0	0	0	0	1	30	30	30	30	30	30	0	0	50	-50	0	2.0	0	0	130130130	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2668	십이지 밀교소환령	S_KNIGHT	MONSTER	MAGIC	1		BERSERK,STONESKIN	0	MILGYO,ATT_WIND		0	milgyo_monster2	0	65	48	32	16	103	125	6353	10	5	0	0	1	58	100	100	70	2000	200	0	0	0	0	0	0	0	1	30	30	30	30	30	30	0	0	50	-50	0	2.0	0	0	130130130	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2669	십이지 진웅귀병	PAWN	MONSTER	MELEE	1		BERSERK,STONESKIN	0	ORC,ATT_EARTH		0	orc_soldier	0	32	21	42	11	44	66	1390	10	5	0	0	1	40	120	150	100	2000	175	0	0	0	0	0	1	0	1	30	30	30	30	30	30	0	0	50	0	0	1.0	0	0	130130130	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2670	십이지 진웅귀 척후병	S_PAWN	MONSTER	MELEE	1		BERSERK,STONESKIN	0	ORC,ATT_EARTH		0	orc_scouter	0	28	22	45	11	80	120	1806	10	5	0	0	1	42	100	150	100	2000	175	0	0	0	0	0	1	0	1	30	30	30	30	30	30	0	0	50	0	0	1.0	0	0	130130130	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2671	십이지 진웅귀 투병	S_PAWN	MONSTER	MELEE	1		BERSERK,STONESKIN	0	ORC,ATT_EARTH		0	orc_knight	0	25	48	43	12	80	97	2025	10	5	0	0	1	45	100	100	100	2000	175	0	0	0	0	0	1	5	0	30	30	30	30	30	30	0	0	50	0	0	1.0	0	0	130130130	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2672	십이지 진웅귀 마병	KNIGHT	MONSTER	MAGIC	1		BERSERK,STONESKIN	0	ORC,ATT_EARTH		0	orc_magician	0	37	25	50	12	81	99	2800	10	5	0	0	1	46	100	100	100	2000	200	0	0	0	0	0	1	0	1	30	30	30	30	30	30	0	0	50	0	0	1.0	0	0	130130130	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2673	십이지 진웅귀 장군	KNIGHT	MONSTER	MELEE	1		BERSERK,STONESKIN	0	ORC,ATT_EARTH		0	orc_general	0	40	53	27	13	86	106	3228	10	5	0	0	1	51	100	100	100	2000	175	0	0	0	0	0	1	0	1	30	30	30	30	30	30	0	0	50	0	0	1.0	0	0	130130130	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2674	십이지 흑웅귀	S_KNIGHT	MONSTER	MELEE	1		BERSERK,STONESKIN	0	ORC,ATT_EARTH		0	orc_black	0	20	28	75	14	54	99	5401	10	5	0	0	1	53	100	100	100	2000	175	0	0	0	0	0	1	0	1	30	30	30	30	30	30	0	0	50	0	0	2.0	0	0	130130130	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2675	십이지 거대 흑웅귀	S_KNIGHT	MONSTER	MELEE	1		BERSERK,STONESKIN	0	ORC,ATT_EARTH		0	orc_bigblack	0	45	30	60	15	75	138	5959	10	5	0	0	1	56	100	100	100	2000	175	0	0	0	0	0	1	0	1	30	30	30	30	30	30	0	0	50	0	0	2.0	0	0	130130130	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2676	십이지 붉은도적단원	PAWN	MONSTER	RANGE	1		BERSERK,STONESKIN	0			0	redthief_bow	0	89	119	59	29	180	220	7084	10	5	0	0	1	95	110	110	100	2000	850	0	0	0	0	0	0	0	10	30	30	30	30	30	30	0	0	50	-50	0	1.0	0	5	130130130	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2677	십이지 붉은도적단상급단�	S_PAWN	MONSTER	MELEE	1		BERSERK,STONESKIN	0			0	redthief_soldier2	0	120	90	60	30	182	222	14388	10	5	0	0	1	115	110	110	100	2000	100	0	0	0	0	5	0	0	12	30	30	30	30	30	30	0	0	50	-50	0	1.0	0	10	130130130	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2678	십이지 붉은도적단법사	S_PAWN	MONSTER	MAGIC	1		BERSERK,STONESKIN	0			0	redthief_magic	0	91	121	60	30	183	224	14605	10	5	0	0	1	116	110	110	100	2000	850	0	0	0	0	3	0	3	15	30	30	30	30	30	30	0	0	50	-50	0	1.0	0	15	130130130	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2679	십이지 붉은도적단장수	KNIGHT	MONSTER	MELEE	1		BERSERK,STONESKIN,DEATHBLOW	0			0	redthief_officer	0	122	92	61	30	164	247	37064	10	5	0	0	1	137	110	110	100	2000	100	0	0	0	0	0	10	10	16	30	30	30	30	30	30	0	0	50	-50	0	1.0	0	15	130130130	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2680	십이지 갑각충	PAWN	MONSTER	MELEE	1		BERSERK,STONESKIN	0	DEVIL,ATT_ICE		0	crustacean_soldier	0	120	90	60	30	182	222	7194	10	5	0	0	1	96	110	110	100	2000	100	0	0	0	0	0	0	0	10	30	30	30	30	30	30	0	0	50	0	0	1.0	0	5	130130130	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2681	십이지 갑각투충	S_PAWN	MONSTER	RANGE	1		BERSERK,STONESKIN	0	DEVIL,ATT_ICE		0	crustacean_bow	0	121	91	60	30	183	224	14605	10	5	0	0	1	116	110	110	100	2000	850	0	0	0	0	5	0	0	12	30	30	30	30	30	30	0	0	50	0	0	1.0	0	10	130130130	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2682	십이지 갑각구충	S_PAWN	MONSTER	MELEE	1		BERSERK,STONESKIN	0	DEVIL,ATT_ICE		0	crustacean_soldier2	0	122	92	61	30	185	226	14825	10	5	0	0	1	117	110	110	100	2000	100	0	0	0	0	3	0	3	15	30	30	30	30	30	30	0	0	50	0	0	1.0	0	15	130130130	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2683	십이지 갑각방충	KNIGHT	MONSTER	MELEE	1		BERSERK,STONESKIN,DEATHBLOW	0	DEVIL,ATT_ICE		0	crustacean_officer	0	93	124	62	31	166	249	37609	10	5	0	0	1	138	110	110	100	2000	100	0	0	0	0	0	10	10	16	30	30	30	30	30	30	0	0	50	0	0	1.0	0	15	130130130	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2684	십이지 갑각신충	S_KNIGHT	MONSTER	MELEE	1		BERSERK,STONESKIN	0	DEVIL,ATT_ICE		0	crustacean_general	0	126	63	126	31	169	254	77407	10	5	0	0	1	171	110	110	100	2000	100	0	0	0	0	5	0	5	15	30	30	30	30	30	30	0	0	50	0	0	2.0	0	15	130130130	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2685	십이지 거인병	PAWN	MONSTER	MELEE	1		BERSERK,STONESKIN	0	ORC,ATT_EARTH		0	giant_soldier	0	125	62	125	31	189	231	7631	10	5	0	0	1	100	110	110	100	2000	100	0	0	0	0	0	0	0	10	30	30	30	30	30	30	0	0	50	0	0	1.0	0	5	130130130	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2686	십이지 거인척후병	S_PAWN	MONSTER	MELEE	1		BERSERK,STONESKIN	0	ORC,ATT_EARTH		0	giant_soldier2	0	126	63	126	31	190	233	15481	10	5	0	0	1	121	110	110	100	2000	100	0	0	0	0	5	0	0	12	30	30	30	30	30	30	0	0	50	0	0	1.0	0	10	130130130	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2687	십이지 거인법사	S_PAWN	MONSTER	MAGIC	1		BERSERK,STONESKIN	0	ORC,ATT_EARTH		0	giant_magic	0	64	128	64	32	194	237	15919	10	5	0	0	1	123	110	110	100	2000	850	0	0	0	0	3	0	3	15	30	30	30	30	30	30	0	0	50	0	0	1.0	0	15	130130130	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2688	십이지 거인장군	KNIGHT	MONSTER	MELEE	1		BERSERK,STONESKIN,DEATHBLOW	0	ORC,ATT_EARTH		0	giant_officer	0	130	65	130	32	174	261	40348	10	5	0	0	1	145	110	110	100	2000	175	0	0	0	0	0	10	10	16	30	30	30	30	30	30	0	0	50	0	0	1.0	0	15	130130130	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2689	십이지 저인병	PAWN	MONSTER	MELEE	1		BERSERK,STONESKIN	0	ANIMAL,ATT_EARTH		0	ogre_soldier	0	62	93	124	31	187	228	7521	10	5	0	0	1	99	110	110	100	2000	175	0	0	0	0	0	0	0	10	30	30	30	30	30	30	0	0	50	0	0	1.0	0	5	130130130	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2690	십이지 저인궁사	S_PAWN	MONSTER	RANGE	1		BERSERK,STONESKIN	0	ANIMAL,ATT_EARTH		0	ogre_bow	0	62	125	62	31	189	231	15263	10	5	0	0	1	120	110	110	100	2000	850	0	0	0	0	5	0	0	12	30	30	30	30	30	30	0	0	50	0	0	1.0	0	10	130130130	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2691	십이지 저인척후병	S_PAWN	MONSTER	MELEE	1		BERSERK,STONESKIN	0	ANIMAL,ATT_EARTH		0	ogre_officer	0	63	94	126	31	190	233	15481	10	5	0	0	1	121	110	110	100	2000	175	0	0	0	0	3	0	3	15	30	30	30	30	30	30	0	0	50	0	0	1.0	0	15	130130130	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2692	십이지 저인법사	KNIGHT	MONSTER	MAGIC	1		BERSERK,STONESKIN	0	ANIMAL,ATT_EARTH		0	ogre_magic	0	95	127	63	31	171	256	39253	10	5	0	0	1	142	110	110	100	2000	850	0	0	0	0	0	5	10	16	30	30	30	30	30	30	0	0	50	0	0	1.0	0	15	130130130	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2700	견인병	KNIGHT	MONSTER	MELEE	1		BERSERK,STONESKIN	0	ATT_EARTH		0	cz_wolf	0	95	127	63	31	171	256	39253	10	5	0	0	1	142	110	130	100	2000	150	0	0	0	0	0	5	10	16	30	30	30	30	30	30	0	0	50	0	0	1.0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2701	견인장수	S_PAWN	MONSTER	MELEE	1		BERSERK,STONESKIN	0	ATT_EARTH		0	cz_wolf	0	95	127	63	31	171	256	39253	10	5	0	0	1	142	110	130	100	2000	150	0	0	0	0	0	5	10	16	30	30	30	30	30	30	0	0	50	0	0	1.0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2702	견인신장	S_KNIGHT	MONSTER	MELEE	1		BERSERK,STONESKIN	0	ATT_EARTH		0	cz_wolf	0	95	127	63	31	171	256	39253	10	5	0	0	1	142	110	130	100	2000	150	0	0	0	0	0	5	10	16	30	30	30	30	30	30	0	0	50	0	0	1.0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2703	두호병	KNIGHT	MONSTER	MELEE	1		BERSERK,STONESKIN	0	ATT_FIRE		0	cz_twoheadedtiger	0	95	127	63	31	171	256	39253	10	5	0	0	1	142	110	110	100	2000	400	0	0	0	0	0	5	10	16	30	30	30	30	30	30	-50	0	50	0	0	1.0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2704	두호장수	S_PAWN	MONSTER	MELEE	1		BERSERK,STONESKIN	0	ATT_FIRE		0	cz_twoheadedtiger	0	95	127	63	31	171	256	39253	10	5	0	0	1	142	110	110	100	2000	400	0	0	0	0	0	5	10	16	30	30	30	30	30	30	-50	0	50	0	0	1.0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2705	두호신장 	S_KNIGHT	MONSTER	MELEE	1		BERSERK,STONESKIN	0	ATT_FIRE		0	cz_twoheadedtiger	0	95	127	63	31	171	256	39253	10	5	0	0	1	142	110	110	100	2000	400	0	0	0	0	0	5	10	16	30	30	30	30	30	30	-50	0	50	0	0	1.0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2706	마인병	KNIGHT	MONSTER	MELEE	1		BERSERK,STONESKIN	0	ATT_ICE		0	cz_kentauros	0	95	127	63	31	171	256	39253	10	5	0	0	1	142	110	130	100	2000	150	0	0	0	0	0	5	10	16	30	30	30	30	30	30	0	0	50	0	0	1.0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2707	마인장수	S_PAWN	MONSTER	MELEE	1		BERSERK,STONESKIN	0	ATT_ICE		0	cz_kentauros	0	95	127	63	31	171	256	39253	10	5	0	0	1	142	110	130	100	2000	150	0	0	0	0	0	5	10	16	30	30	30	30	30	30	0	0	50	0	0	1.0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2708	마인신장	S_KNIGHT	MONSTER	MELEE	1		BERSERK,STONESKIN	0	ATT_ICE		0	cz_kentauros	0	95	127	63	31	171	256	39253	10	5	0	0	1	142	110	130	100	2000	150	0	0	0	0	0	5	10	16	30	30	30	30	30	30	0	0	50	0	0	1.0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2709	귀인병	KNIGHT	MONSTER	MELEE	1		BERSERK,STONESKIN	0	ATT_DARK		0	cz_demon	0	95	127	63	31	171	256	39253	10	5	0	0	1	142	110	110	100	2000	150	0	0	0	0	0	5	10	16	30	30	30	30	30	30	0	0	50	0	0	1.0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2710	귀인장수	S_PAWN	MONSTER	MELEE	1		BERSERK,STONESKIN	0	ATT_DARK		0	cz_demon	0	95	127	63	31	171	256	39253	10	5	0	0	1	142	110	110	100	2000	150	0	0	0	0	0	5	10	16	30	30	30	30	30	30	0	0	50	0	0	1.0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2711	귀인신장	S_KNIGHT	MONSTER	MAGIC	1		BERSERK,STONESKIN	0	ATT_DARK		0	cz_demon	0	95	127	63	31	171	256	39253	10	5	0	0	1	142	110	110	100	2000	850	0	0	0	0	0	5	10	16	30	30	30	30	30	30	0	0	50	0	0	1.0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2712	독인병	KNIGHT	MONSTER	MELEE	1		BERSERK,STONESKIN	0	ATT_ELEC		0	cz_condor	0	95	127	63	31	171	256	39253	10	5	0	0	1	142	110	130	100	2000	200	0	0	0	0	0	5	10	16	30	30	30	30	30	30	0	-50	50	0	0	1.0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2713	독인장수	S_PAWN	MONSTER	MELEE	1		BERSERK,STONESKIN	0	ATT_ELEC		0	cz_condor	0	95	127	63	31	171	256	39253	10	5	0	0	1	142	110	130	100	2000	200	0	0	0	0	0	5	10	16	30	30	30	30	30	30	0	-50	50	0	0	1.0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2714	독인신장	S_KNIGHT	MONSTER	MELEE	1		BERSERK,STONESKIN	0	ATT_ELEC		0	cz_condor	0	95	127	63	31	171	256	39253	10	5	0	0	1	142	110	130	100	2000	200	0	0	0	0	0	5	10	16	30	30	30	30	30	30	0	-50	50	0	0	1.0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2715	천인병	KNIGHT	MONSTER	MELEE	1		BERSERK,STONESKIN	0	ATT_FIRE		0	cz_zephyr	0	95	127	63	31	171	256	39253	10	5	0	0	1	142	110	110	100	2000	150	0	0	0	0	0	5	10	16	30	30	30	30	30	30	-50	0	50	0	0	1.0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2716	천인장수	S_PAWN	MONSTER	MELEE	1		BERSERK,STONESKIN	0	ATT_FIRE		0	cz_zephyr	0	95	127	63	31	171	256	39253	10	5	0	0	1	142	110	110	100	2000	150	0	0	0	0	0	5	10	16	30	30	30	30	30	30	-50	0	50	0	0	1.0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2717	천인신장	S_KNIGHT	MONSTER	MAGIC	1		BERSERK,STONESKIN	0	ATT_FIRE		0	cz_zephyr	0	95	127	63	31	171	256	39253	10	5	0	0	1	142	110	110	100	2000	850	0	0	0	0	0	5	10	16	30	30	30	30	30	30	-50	0	50	0	0	1.0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2718	괴인병	KNIGHT	MONSTER	MELEE	1		BERSERK,STONESKIN	0	ATT_DARK		0	cz_orc_b	0	95	127	63	31	171	256	39253	10	5	0	0	1	142	110	110	100	2000	150	0	0	0	0	0	5	10	16	30	30	30	30	30	30	0	0	50	0	0	1.0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2719	괴인신장	S_PAWN	MONSTER	RANGE	1		BERSERK,STONESKIN	0	ATT_DARK		0	cz_orc_a	0	95	127	63	31	171	256	39253	10	5	0	0	1	142	110	110	100	2000	150	0	0	0	0	0	5	10	16	30	30	30	30	30	30	0	0	50	0	0	1.0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2720	괴인장수	S_KNIGHT	MONSTER	MAGIC	1		BERSERK,STONESKIN	0	ATT_DARK		0	cz_orc_c	0	95	127	63	31	171	256	39253	10	5	0	0	1	142	110	110	100	2000	200	0	0	0	0	0	5	10	16	30	30	30	30	30	30	0	0	50	0	0	1.0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2721	코인병	KNIGHT	MONSTER	MELEE	1		BERSERK,STONESKIN	0	MILGYO,ATT_WIND		0	cz_elephant	0	95	127	63	31	171	256	39253	10	5	0	0	1	142	110	130	100	2000	250	0	0	0	0	0	5	10	16	30	30	30	30	30	30	0	0	50	-50	0	1.0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2722	코인장수	S_PAWN	MONSTER	MELEE	1		BERSERK,STONESKIN	0	MILGYO,ATT_WIND		0	cz_elephant	0	95	127	63	31	171	256	39253	10	5	0	0	1	142	110	130	100	2000	250	0	0	0	0	0	5	10	16	30	30	30	30	30	30	0	0	50	-50	0	1.0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2723	코인 신장	S_KNIGHT	MONSTER	MELEE	1		BERSERK,STONESKIN	0	MILGYO,ATT_WIND		0	cz_elephant	0	95	127	63	31	171	256	39253	10	5	0	0	1	142	110	130	100	2000	250	0	0	0	0	0	5	10	16	30	30	30	30	30	30	0	0	50	-50	0	1.0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2724	카인병	KNIGHT	MONSTER	MELEE	1		BERSERK,STONESKIN	0	ATT_ELEC		0	cz_dragonman	0	95	127	63	31	171	256	39253	10	5	0	0	1	142	110	110	100	2000	150	0	0	0	0	0	5	10	16	30	30	30	30	30	30	0	-50	50	0	0	1.0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2725	카인장수	S_PAWN	MONSTER	MELEE	1		BERSERK,STONESKIN	0	ATT_ELEC		0	cz_dragonman	0	95	127	63	31	171	256	39253	10	5	0	0	1	142	110	110	100	2000	150	0	0	0	0	0	5	10	16	30	30	30	30	30	30	0	-50	50	0	0	1.0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2726	카인신장	S_KNIGHT	MONSTER	MELEE	1		BERSERK,STONESKIN	0	ATT_ELEC		0	cz_dragonman	0	95	127	63	31	171	256	39253	10	5	0	0	1	142	110	110	100	2000	150	0	0	0	0	0	5	10	16	30	30	30	30	30	30	0	-50	50	0	0	1.0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2727	철인병	KNIGHT	MONSTER	MELEE	1		BERSERK,STONESKIN	0	ATT_EARTH		0	cz_ironman_a	0	95	127	63	31	171	256	39253	10	5	0	0	1	142	110	130	100	2000	300	0	0	0	0	0	5	10	16	30	30	30	30	30	30	0	0	50	0	0	1.0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2728	철인장수	S_PAWN	MONSTER	MELEE	1		BERSERK,STONESKIN	0	ATT_EARTH		0	cz_ironman_b	0	95	127	63	31	171	256	39253	10	5	0	0	1	142	110	130	100	2000	300	0	0	0	0	0	5	10	16	30	30	30	30	30	30	0	0	50	0	0	1.0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2729	철인신장	S_KNIGHT	MONSTER	MELEE	1		BERSERK,STONESKIN	0	ATT_EARTH		0	cz_ironman_c	0	95	127	63	31	171	256	39253	10	5	0	0	1	142	110	130	100	2000	300	0	0	0	0	0	5	10	16	30	30	30	30	30	30	0	0	50	0	0	1.0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2730	태풍궁수	KNIGHT	MONSTER	RANGE	1		BERSERK,STONESKIN	0	ATT_ICE		0	cz_typhoon_a	0	95	127	63	31	171	256	39253	10	5	0	0	1	142	110	110	100	2000	850	0	0	0	0	0	5	10	16	30	30	30	30	30	30	0	0	50	0	0	1.0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2731	태풍전사	S_PAWN	MONSTER	MELEE	1		BERSERK,STONESKIN	0	ATT_ICE		0	cz_typhoon_b	0	95	127	63	31	171	256	39253	10	5	0	0	1	142	110	110	100	2000	150	0	0	0	0	0	5	10	16	30	30	30	30	30	30	0	0	50	0	0	1.0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2732	태풍법사	S_KNIGHT	MONSTER	MAGIC	1		BERSERK,STONESKIN	0	ATT_ICE		0	cz_typhoon_c	0	95	127	63	31	171	256	39253	10	5	0	0	1	142	110	110	100	2000	850	0	0	0	0	0	5	10	16	30	30	30	30	30	30	0	0	50	0	0	1.0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2733	녹두병	KNIGHT	MONSTER	RANGE	1		BERSERK,STONESKIN	0	HUMAN,ATT_WIND		0	cz_12_a	0	95	127	63	31	171	256	39253	10	5	0	0	1	142	110	110	100	2000	850	0	0	0	0	0	5	10	16	30	30	30	30	30	30	0	0	50	-50	0	1.0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
