ITEM_VNUM~RANGE	ITEM_NAME(K)	ITEM_TYPE	SUB_TYPE	SIZE	ANTI_FLAG	FLAG	ITEM_WEAR	IMMUNE	GOLD	SHOP_BUY_PRICE	REFINE	REFINESET	MAGIC_PCT	LIMIT_TYPE0	LIMIT_VALUE0	LIMIT_TYPE1	LIMIT_VALUE1	ADDON_TYPE0	ADDON_VALUE0	ADDON_TYPE1	ADDON_VALUE1	ADDON_TYPE2	ADDON_VALUE2	VALUE0	VALUE1	VALUE2	VALUE3	VALUE4	VALUE5	Specular	SOCKET	ATTU_ADDON
2205	½ÊÀÌÁö±Ã+5	ITEM_WEAPON	WEAPON_BOW	2	ANTI_MUSA | ANTI_SURA | ANTI_MUDANG | ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_WEAPON	NONE	360000	700000	2206	395	15	LEVEL	105	LIMIT_NONE	0	APPLY_ATT_SPEED	23	APPLY_NONE	0	APPLY_NONE	0	0	0	0	237	436	50	40	3	0
2206	½ÊÀÌÁö±Ã+6	ITEM_WEAPON	WEAPON_BOW	2	ANTI_MUSA | ANTI_SURA | ANTI_MUDANG | ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_WEAPON	NONE	360000	710000	2207	396	15	LEVEL	105	LIMIT_NONE	0	APPLY_ATT_SPEED	24	APPLY_NONE	0	APPLY_NONE	0	0	0	0	237	436	74	50	3	0
2207	½ÊÀÌÁö±Ã+7	ITEM_WEAPON	WEAPON_BOW	2	ANTI_MUSA | ANTI_SURA | ANTI_MUDANG | ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_WEAPON	NONE	360000	720000	2208	397	15	LEVEL	105	LIMIT_NONE	0	APPLY_ATT_SPEED	25	APPLY_NONE	0	APPLY_NONE	0	0	0	0	237	436	111	65	3	0
2208	½ÊÀÌÁö±Ã+8	ITEM_WEAPON	WEAPON_BOW	2	ANTI_MUSA | ANTI_SURA | ANTI_MUDANG | ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_WEAPON	NONE	360000	740000	2209	398	15	LEVEL	105	LIMIT_NONE	0	APPLY_ATT_SPEED	26	APPLY_NONE	0	APPLY_NONE	0	0	0	0	237	436	167	80	3	0
2209	½ÊÀÌÁö±Ã+9	ITEM_WEAPON	WEAPON_BOW	2	ANTI_MUSA | ANTI_SURA | ANTI_MUDANG | ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_WEAPON	NONE	360000	760000	0	0	15	LEVEL	105	LIMIT_NONE	0	APPLY_ATT_SPEED	27	APPLY_NONE	0	APPLY_NONE	0	0	0	0	237	436	250	100	3	0
2210	Èæ·æ°¢±Ã+0	ITEM_WEAPON	WEAPON_BOW	2	ANTI_MUSA | ANTI_SURA | ANTI_MUDANG | ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_WEAPON	NONE	360000	222500	2211	571	15	LEVEL	96	LIMIT_NONE	0	APPLY_ATT_SPEED	15	APPLY_SKILL_DAMAGE_BONUS	1	APPLY_NONE	0	0	0	0	233	439	0	0	3	0
2211	Èæ·æ°¢±Ã+1	ITEM_WEAPON	WEAPON_BOW	2	ANTI_MUSA | ANTI_SURA | ANTI_MUDANG | ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_WEAPON	NONE	360000	230000	2212	572	15	LEVEL	96	LIMIT_NONE	0	APPLY_ATT_SPEED	15	APPLY_SKILL_DAMAGE_BONUS	1	APPLY_NONE	0	0	0	0	233	439	13	0	3	0
2212	Èæ·æ°¢±Ã+2	ITEM_WEAPON	WEAPON_BOW	2	ANTI_MUSA | ANTI_SURA | ANTI_MUDANG | ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_WEAPON	NONE	360000	267500	2213	573	15	LEVEL	96	LIMIT_NONE	0	APPLY_ATT_SPEED	16	APPLY_SKILL_DAMAGE_BONUS	1	APPLY_NONE	0	0	0	0	233	439	17	0	3	0
2213	Èæ·æ°¢±Ã+3	ITEM_WEAPON	WEAPON_BOW	2	ANTI_MUSA | ANTI_SURA | ANTI_MUDANG | ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_WEAPON	NONE	360000	350000	2214	574	15	LEVEL	96	LIMIT_NONE	0	APPLY_ATT_SPEED	16	APPLY_SKILL_DAMAGE_BONUS	2	APPLY_NONE	0	0	0	0	233	439	25	0	3	0
2214	Èæ·æ°¢±Ã+4	ITEM_WEAPON	WEAPON_BOW	2	ANTI_MUSA | ANTI_SURA | ANTI_MUDANG | ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_WEAPON	NONE	360000	550000	2215	575	15	LEVEL	96	LIMIT_NONE	0	APPLY_ATT_SPEED	17	APPLY_SKILL_DAMAGE_BONUS	2	APPLY_NONE	0	0	0	0	233	439	36	30	3	0
2215	Èæ·æ°¢±Ã+5	ITEM_WEAPON	WEAPON_BOW	2	ANTI_MUSA | ANTI_SURA | ANTI_MUDANG | ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_WEAPON	NONE	360000	700000	2216	576	15	LEVEL	96	LIMIT_NONE	0	APPLY_ATT_SPEED	17	APPLY_SKILL_DAMAGE_BONUS	3	APPLY_NONE	0	0	0	0	233	439	53	40	3	0
2216	Èæ·æ°¢±Ã+6	ITEM_WEAPON	WEAPON_BOW	2	ANTI_MUSA | ANTI_SURA | ANTI_MUDANG | ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_WEAPON	NONE	360000	710000	2217	577	15	LEVEL	96	LIMIT_NONE	0	APPLY_ATT_SPEED	18	APPLY_SKILL_DAMAGE_BONUS	3	APPLY_NONE	0	0	0	0	233	439	77	50	3	0
2217	Èæ·æ°¢±Ã+7	ITEM_WEAPON	WEAPON_BOW	2	ANTI_MUSA | ANTI_SURA | ANTI_MUDANG | ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_WEAPON	NONE	360000	720000	2218	578	15	LEVEL	96	LIMIT_NONE	0	APPLY_ATT_SPEED	18	APPLY_SKILL_DAMAGE_BONUS	4	APPLY_NONE	0	0	0	0	233	439	114	65	3	0
2218	Èæ·æ°¢±Ã+8	ITEM_WEAPON	WEAPON_BOW	2	ANTI_MUSA | ANTI_SURA | ANTI_MUDANG | ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_WEAPON	NONE	360000	740000	2219	579	15	LEVEL	96	LIMIT_NONE	0	APPLY_ATT_SPEED	18	APPLY_SKILL_DAMAGE_BONUS	4	APPLY_NONE	0	0	0	0	233	439	160	80	3	0
2219	Èæ·æ°¢±Ã+9	ITEM_WEAPON	WEAPON_BOW	2	ANTI_MUSA | ANTI_SURA | ANTI_MUDANG | ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_WEAPON	NONE	360000	760000	2220	580	15	LEVEL	96	LIMIT_NONE	0	APPLY_ATT_SPEED	20	APPLY_SKILL_DAMAGE_BONUS	5	APPLY_NONE	0	0	0	0	233	439	243	100	3	0
2220	Èæ·æ°¢±Ã+10	ITEM_WEAPON	WEAPON_BOW	2	ANTI_MUSA | ANTI_SURA | ANTI_MUDANG | ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_WEAPON	NONE	360000	760000	2221	581	15	LEVEL	96	LIMIT_NONE	0	APPLY_ATT_SPEED	22	APPLY_SKILL_DAMAGE_BONUS	7	APPLY_NONE	0	0	0	0	233	443	268	100	3	0
2221	Èæ·æ°¢±Ã+11	ITEM_WEAPON	WEAPON_BOW	2	ANTI_MUSA | ANTI_SURA | ANTI_MUDANG | ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_WEAPON	NONE	360000	760000	2222	582	15	LEVEL	96	LIMIT_NONE	0	APPLY_ATT_SPEED	23	APPLY_SKILL_DAMAGE_BONUS	8	APPLY_NONE	0	0	0	0	233	443	283	100	3	0
2222	Èæ·æ°¢±Ã+12	ITEM_WEAPON	WEAPON_BOW	2	ANTI_MUSA | ANTI_SURA | ANTI_MUDANG | ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_WEAPON	NONE	360000	760000	2223	583	15	LEVEL	96	LIMIT_NONE	0	APPLY_ATT_SPEED	24	APPLY_SKILL_DAMAGE_BONUS	9	APPLY_NONE	0	0	0	0	233	443	298	100	3	0
2223	Èæ·æ°¢±Ã+13	ITEM_WEAPON	WEAPON_BOW	2	ANTI_MUSA | ANTI_SURA | ANTI_MUDANG | ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_WEAPON	NONE	360000	760000	2224	584	15	LEVEL	96	LIMIT_NONE	0	APPLY_ATT_SPEED	25	APPLY_SKILL_DAMAGE_BONUS	10	APPLY_NONE	0	0	0	0	233	443	313	100	3	0
2224	Èæ·æ°¢±Ã+14	ITEM_WEAPON	WEAPON_BOW	2	ANTI_MUSA | ANTI_SURA | ANTI_MUDANG | ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_WEAPON	NONE	360000	760000	2225	585	15	LEVEL	96	LIMIT_NONE	0	APPLY_ATT_SPEED	27	APPLY_SKILL_DAMAGE_BONUS	12	APPLY_NONE	0	0	0	0	233	443	328	100	3	0
2225	Èæ·æ°¢±Ã+15	ITEM_WEAPON	WEAPON_BOW	2	ANTI_MUSA | ANTI_SURA | ANTI_MUDANG | ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_WEAPON	NONE	360000	760000	0	0	15	LEVEL	96	LIMIT_NONE	0	APPLY_ATT_SPEED	30	APPLY_SKILL_DAMAGE_BONUS	15	APPLY_NONE	0	0	0	0	233	443	358	100	3	0
2370	Ãµ·æÁö±Ã+0	ITEM_WEAPON	WEAPON_BOW	2	ANTI_MUSA | ANTI_SURA | ANTI_MUDANG | ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_WEAPON	NONE	120000	120000	2371	601	0	LEVEL	87	LIMIT_NONE	0	APPLY_ATT_SPEED	15	APPLY_ATTBONUS_HUMAN	2	APPLY_ATTBONUS_MONSTER	1	0	0	0	237	436	0	0	3	0
2371	Ãµ·æÁö±Ã+1	ITEM_WEAPON	WEAPON_BOW	2	ANTI_MUSA | ANTI_SURA | ANTI_MUDANG | ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_WEAPON	NONE	120000	130000	2372	602	0	LEVEL	89	LIMIT_NONE	0	APPLY_ATT_SPEED	15	APPLY_ATTBONUS_HUMAN	3	APPLY_ATTBONUS_MONSTER	1	0	0	0	237	436	10	0	3	0
2372	Ãµ·æÁö±Ã+2	ITEM_WEAPON	WEAPON_BOW	2	ANTI_MUSA | ANTI_SURA | ANTI_MUDANG | ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_WEAPON	NONE	120000	145000	2373	603	0	LEVEL	91	LIMIT_NONE	0	APPLY_ATT_SPEED	15	APPLY_ATTBONUS_HUMAN	4	APPLY_ATTBONUS_MONSTER	2	0	0	0	237	436	14	0	3	0
2373	Ãµ·æÁö±Ã+3	ITEM_WEAPON	WEAPON_BOW	2	ANTI_MUSA | ANTI_SURA | ANTI_MUDANG | ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_WEAPON	NONE	120000	165000	2374	604	0	LEVEL	93	LIMIT_NONE	0	APPLY_ATT_SPEED	15	APPLY_ATTBONUS_HUMAN	5	APPLY_ATTBONUS_MONSTER	2	0	0	0	237	436	22	0	3	0
2374	Ãµ·æÁö±Ã+4	ITEM_WEAPON	WEAPON_BOW	2	ANTI_MUSA | ANTI_SURA | ANTI_MUDANG | ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_WEAPON	NONE	120000	190000	2375	605	0	LEVEL	95	LIMIT_NONE	0	APPLY_ATT_SPEED	15	APPLY_ATTBONUS_HUMAN	6	APPLY_ATTBONUS_MONSTER	3	0	0	0	237	436	33	30	3	0
2375	Ãµ·æÁö±Ã+5	ITEM_WEAPON	WEAPON_BOW	2	ANTI_MUSA | ANTI_SURA | ANTI_MUDANG | ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_WEAPON	NONE	120000	220000	2376	606	0	LEVEL	97	LIMIT_NONE	0	APPLY_ATT_SPEED	15	APPLY_ATTBONUS_HUMAN	7	APPLY_ATTBONUS_MONSTER	3	0	0	0	237	436	50	40	3	0
2376	Ãµ·æÁö±Ã+6	ITEM_WEAPON	WEAPON_BOW	2	ANTI_MUSA | ANTI_SURA | ANTI_MUDANG | ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_WEAPON	NONE	120000	265000	2377	607	0	LEVEL	99	LIMIT_NONE	0	APPLY_ATT_SPEED	15	APPLY_ATTBONUS_HUMAN	8	APPLY_ATTBONUS_MONSTER	4	0	0	0	237	436	74	50	3	0
2377	Ãµ·æÁö±Ã+7	ITEM_WEAPON	WEAPON_BOW	2	ANTI_MUSA | ANTI_SURA | ANTI_MUDANG | ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_WEAPON	NONE	120000	325000	2378	608	0	LEVEL	101	LIMIT_NONE	0	APPLY_ATT_SPEED	15	APPLY_ATTBONUS_HUMAN	10	APPLY_ATTBONUS_MONSTER	4	0	0	0	237	436	111	65	3	0
2378	Ãµ·æÁö±Ã+8	ITEM_WEAPON	WEAPON_BOW	2	ANTI_MUSA | ANTI_SURA | ANTI_MUDANG | ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_WEAPON	NONE	120000	405000	2379	609	0	LEVEL	103	LIMIT_NONE	0	APPLY_ATT_SPEED	15	APPLY_ATTBONUS_HUMAN	12	APPLY_ATTBONUS_MONSTER	5	0	0	0	237	436	167	80	3	0
2379	Ãµ·æÁö±Ã+9	ITEM_WEAPON	WEAPON_BOW	2	ANTI_MUSA | ANTI_SURA | ANTI_MUDANG | ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_WEAPON	NONE	120000	515000	2500	620	0	LEVEL	105	LIMIT_NONE	0	APPLY_ATT_SPEED	15	APPLY_ATTBONUS_HUMAN	15	APPLY_ATTBONUS_MONSTER	5	0	0	0	237	436	250	100	3	0
2500	ÁøÃµ·æÁö±Ã+0	ITEM_WEAPON	WEAPON_BOW	2	ANTI_MUSA | ANTI_SURA | ANTI_MUDANG | ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_WEAPON	NONE	120000	120000	2501	621	0	LEVEL	105	LIMIT_NONE	0	APPLY_ATT_SPEED	15	APPLY_ATTBONUS_HUMAN	4	APPLY_ATTBONUS_MONSTER	2	0	0	0	208	409	140	0	3	0
2501	ÁøÃµ·æÁö±Ã+1	ITEM_WEAPON	WEAPON_BOW	2	ANTI_MUSA | ANTI_SURA | ANTI_MUDANG | ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_WEAPON	NONE	120000	130000	2502	622	0	LEVEL	106	LIMIT_NONE	0	APPLY_ATT_SPEED	16	APPLY_ATTBONUS_HUMAN	5	APPLY_ATTBONUS_MONSTER	2	0	0	0	196	397	160	0	3	0
2502	ÁøÃµ·æÁö±Ã+2	ITEM_WEAPON	WEAPON_BOW	2	ANTI_MUSA | ANTI_SURA | ANTI_MUDANG | ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_WEAPON	NONE	120000	145000	2503	623	0	LEVEL	107	LIMIT_NONE	0	APPLY_ATT_SPEED	17	APPLY_ATTBONUS_HUMAN	6	APPLY_ATTBONUS_MONSTER	3	0	0	0	191	392	170	0	3	0
2503	ÁøÃµ·æÁö±Ã+3	ITEM_WEAPON	WEAPON_BOW	2	ANTI_MUSA | ANTI_SURA | ANTI_MUDANG | ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_WEAPON	NONE	120000	165000	2504	624	0	LEVEL	108	LIMIT_NONE	0	APPLY_ATT_SPEED	18	APPLY_ATTBONUS_HUMAN	7	APPLY_ATTBONUS_MONSTER	3	0	0	0	197	398	170	0	3	0
2504	ÁøÃµ·æÁö±Ã+4	ITEM_WEAPON	WEAPON_BOW	2	ANTI_MUSA | ANTI_SURA | ANTI_MUDANG | ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_WEAPON	NONE	120000	190000	2505	625	0	LEVEL	109	LIMIT_NONE	0	APPLY_ATT_SPEED	19	APPLY_ATTBONUS_HUMAN	8	APPLY_ATTBONUS_MONSTER	4	0	0	0	193	394	180	30	3	0
2505	ÁøÃµ·æÁö±Ã+5	ITEM_WEAPON	WEAPON_BOW	2	ANTI_MUSA | ANTI_SURA | ANTI_MUDANG | ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_WEAPON	NONE	120000	220000	2506	626	0	LEVEL	110	LIMIT_NONE	0	APPLY_ATT_SPEED	20	APPLY_ATTBONUS_HUMAN	10	APPLY_ATTBONUS_MONSTER	4	0	0	0	192	393	190	40	3	0
2506	ÁøÃµ·æÁö±Ã+6	ITEM_WEAPON	WEAPON_BOW	2	ANTI_MUSA | ANTI_SURA | ANTI_MUDANG | ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_WEAPON	NONE	120000	265000	2507	627	0	LEVEL	111	LIMIT_NONE	0	APPLY_ATT_SPEED	21	APPLY_ATTBONUS_HUMAN	12	APPLY_ATTBONUS_MONSTER	5	0	0	0	182	388	210	50	3	0
2507	ÁøÃµ·æÁö±Ã+7	ITEM_WEAPON	WEAPON_BOW	2	ANTI_MUSA | ANTI_SURA | ANTI_MUDANG | ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_WEAPON	NONE	120000	325000	2508	628	0	LEVEL	112	LIMIT_NONE	0	APPLY_ATT_SPEED	22	APPLY_ATTBONUS_HUMAN	15	APPLY_ATTBONUS_MONSTER	5	0	0	0	177	383	230	65	3	0
2508	ÁøÃµ·æÁö±Ã+8	ITEM_WEAPON	WEAPON_BOW	2	ANTI_MUSA | ANTI_SURA | ANTI_MUDANG | ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_WEAPON	NONE	120000	405000	2509	629	0	LEVEL	113	LIMIT_NONE	0	APPLY_ATT_SPEED	23	APPLY_ATTBONUS_HUMAN	17	APPLY_ATTBONUS_MONSTER	6	0	0	0	210	416	240	80	3	0
2509	ÁøÃµ·æÁö±Ã+9	ITEM_WEAPON	WEAPON_BOW	2	ANTI_MUSA | ANTI_SURA | ANTI_MUDANG | ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_WEAPON	NONE	120000	515000	0	0	0	LEVEL	115	LIMIT_NONE	0	APPLY_ATT_SPEED	25	APPLY_ATTBONUS_HUMAN	20	APPLY_ATTBONUS_MONSTER	8	0	0	0	278	484	250	100	3	0
3000	´ëµµ+0	ITEM_WEAPON	WEAPON_TWO_HANDED	3	ANTI_ASSASSIN | ANTI_SURA | ANTI_MUDANG | ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_WEAPON	NONE	100	0	3001	28	15	LEVEL	0	LIMIT_NONE	0	APPLY_ATT_SPEED	36	APPLY_NONE	0	APPLY_NONE	0	0	0	0	14	22	0	0	1	0
3001	´ëµµ+1	ITEM_WEAPON	WEAPON_TWO_HANDED	3	ANTI_ASSASSIN | ANTI_SURA | ANTI_MUDANG | ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_WEAPON	NONE	100	100	3002	29	15	LEVEL	0	LIMIT_NONE	0	APPLY_ATT_SPEED	36	APPLY_NONE	0	APPLY_NONE	0	0	0	0	14	22	8	0	1	0
3002	´ëµµ+2	ITEM_WEAPON	WEAPON_TWO_HANDED	3	ANTI_ASSASSIN | ANTI_SURA | ANTI_MUDANG | ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_WEAPON	NONE	100	100	3003	30	15	LEVEL	0	LIMIT_NONE	0	APPLY_ATT_SPEED	36	APPLY_NONE	0	APPLY_NONE	0	0	0	0	14	22	16	0	1	0
3003	´ëµµ+3	ITEM_WEAPON	WEAPON_TWO_HANDED	3	ANTI_ASSASSIN | ANTI_SURA | ANTI_MUDANG | ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_WEAPON	NONE	100	150	3004	31	15	LEVEL	0	LIMIT_NONE	0	APPLY_ATT_SPEED	36	APPLY_NONE	0	APPLY_NONE	0	0	0	0	14	22	24	0	1	0
3004	´ëµµ+4	ITEM_WEAPON	WEAPON_TWO_HANDED	3	ANTI_ASSASSIN | ANTI_SURA | ANTI_MUDANG | ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_WEAPON	NONE	100	150	3005	32	15	LEVEL	0	LIMIT_NONE	0	APPLY_ATT_SPEED	36	APPLY_NONE	0	APPLY_NONE	0	0	0	0	14	22	32	30	1	0
3005	´ëµµ+5	ITEM_WEAPON	WEAPON_TWO_HANDED	3	ANTI_ASSASSIN | ANTI_SURA | ANTI_MUDANG | ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_WEAPON	NONE	100	200	3006	33	15	LEVEL	0	LIMIT_NONE	0	APPLY_ATT_SPEED	36	APPLY_NONE	0	APPLY_NONE	0	0	0	0	14	22	40	40	1	0
3006	´ëµµ+6	ITEM_WEAPON	WEAPON_TWO_HANDED	3	ANTI_ASSASSIN | ANTI_SURA | ANTI_MUDANG | ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_WEAPON	NONE	100	250	3007	34	15	LEVEL	0	LIMIT_NONE	0	APPLY_ATT_SPEED	36	APPLY_NONE	0	APPLY_NONE	0	0	0	0	14	22	48	50	1	0
3007	´ëµµ+7	ITEM_WEAPON	WEAPON_TWO_HANDED	3	ANTI_ASSASSIN | ANTI_SURA | ANTI_MUDANG | ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_WEAPON	NONE	100	350	3008	35	15	LEVEL	0	LIMIT_NONE	0	APPLY_ATT_SPEED	36	APPLY_NONE	0	APPLY_NONE	0	0	0	0	14	22	56	65	1	0
3008	´ëµµ+8	ITEM_WEAPON	WEAPON_TWO_HANDED	3	ANTI_ASSASSIN | ANTI_SURA | ANTI_MUDANG | ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_WEAPON	NONE	100	500	3009	36	15	LEVEL	0	LIMIT_NONE	0	APPLY_ATT_SPEED	36	APPLY_NONE	0	APPLY_NONE	0	0	0	0	14	22	64	80	1	0
3009	´ëµµ+9	ITEM_WEAPON	WEAPON_TWO_HANDED	3	ANTI_ASSASSIN | ANTI_SURA | ANTI_MUDANG | ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_WEAPON	NONE	100	750	0	0	15	LEVEL	0	LIMIT_NONE	0	APPLY_ATT_SPEED	36	APPLY_NONE	0	APPLY_NONE	0	0	0	0	14	22	72	100	1	0
3010	ÀåÃ¢+0	ITEM_WEAPON	WEAPON_TWO_HANDED	3	ANTI_ASSASSIN | ANTI_SURA | ANTI_MUDANG | ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_WEAPON	NONE	400	400	3011	28	15	LEVEL	5	LIMIT_NONE	0	APPLY_ATT_SPEED	38	APPLY_NONE	0	APPLY_NONE	0	0	0	0	23	33	0	0	1	0
3011	ÀåÃ¢+1	ITEM_WEAPON	WEAPON_TWO_HANDED	3	ANTI_ASSASSIN | ANTI_SURA | ANTI_MUDANG | ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_WEAPON	NONE	400	500	3012	29	15	LEVEL	5	LIMIT_NONE	0	APPLY_ATT_SPEED	38	APPLY_NONE	0	APPLY_NONE	0	0	0	0	23	33	8	0	1	0
3012	ÀåÃ¢+2	ITEM_WEAPON	WEAPON_TWO_HANDED	3	ANTI_ASSASSIN | ANTI_SURA | ANTI_MUDANG | ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_WEAPON	NONE	400	500	3013	30	15	LEVEL	5	LIMIT_NONE	0	APPLY_ATT_SPEED	38	APPLY_NONE	0	APPLY_NONE	0	0	0	0	23	33	16	0	1	0
3013	ÀåÃ¢+3	ITEM_WEAPON	WEAPON_TWO_HANDED	3	ANTI_ASSASSIN | ANTI_SURA | ANTI_MUDANG | ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_WEAPON	NONE	400	500	3014	31	15	LEVEL	5	LIMIT_NONE	0	APPLY_ATT_SPEED	38	APPLY_NONE	0	APPLY_NONE	0	0	0	0	23	33	24	0	1	0
3014	ÀåÃ¢+4	ITEM_WEAPON	WEAPON_TWO_HANDED	3	ANTI_ASSASSIN | ANTI_SURA | ANTI_MUDANG | ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_WEAPON	NONE	400	500	3015	32	15	LEVEL	5	LIMIT_NONE	0	APPLY_ATT_SPEED	38	APPLY_NONE	0	APPLY_NONE	0	0	0	0	23	33	32	30	1	0
3015	ÀåÃ¢+5	ITEM_WEAPON	WEAPON_TWO_HANDED	3	ANTI_ASSASSIN | ANTI_SURA | ANTI_MUDANG | ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_WEAPON	NONE	400	1000	3016	33	15	LEVEL	5	LIMIT_NONE	0	APPLY_ATT_SPEED	38	APPLY_NONE	0	APPLY_NONE	0	0	0	0	23	33	40	40	1	0
3016	ÀåÃ¢+6	ITEM_WEAPON	WEAPON_TWO_HANDED	3	ANTI_ASSASSIN | ANTI_SURA | ANTI_MUDANG | ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_WEAPON	NONE	400	1000	3017	34	15	LEVEL	5	LIMIT_NONE	0	APPLY_ATT_SPEED	38	APPLY_NONE	0	APPLY_NONE	0	0	0	0	23	33	48	50	1	0
3017	ÀåÃ¢+7	ITEM_WEAPON	WEAPON_TWO_HANDED	3	ANTI_ASSASSIN | ANTI_SURA | ANTI_MUDANG | ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_WEAPON	NONE	400	1500	3018	35	15	LEVEL	5	LIMIT_NONE	0	APPLY_ATT_SPEED	38	APPLY_NONE	0	APPLY_NONE	0	0	0	0	23	33	56	65	1	0
3018	ÀåÃ¢+8	ITEM_WEAPON	WEAPON_TWO_HANDED	3	ANTI_ASSASSIN | ANTI_SURA | ANTI_MUDANG | ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_WEAPON	NONE	400	2000	3019	36	15	LEVEL	5	LIMIT_NONE	0	APPLY_ATT_SPEED	38	APPLY_NONE	0	APPLY_NONE	0	0	0	0	23	33	64	80	1	0
3019	ÀåÃ¢+9	ITEM_WEAPON	WEAPON_TWO_HANDED	3	ANTI_ASSASSIN | ANTI_SURA | ANTI_MUDANG | ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_WEAPON	NONE	400	3000	0	0	15	LEVEL	5	LIMIT_NONE	0	APPLY_ATT_SPEED	38	APPLY_NONE	0	APPLY_NONE	0	0	0	0	23	33	72	100	1	0
3020	´ÜµÎµµ+0	ITEM_WEAPON	WEAPON_TWO_HANDED	3	ANTI_ASSASSIN | ANTI_SURA | ANTI_MUDANG | ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_WEAPON	NONE	600	600	3021	28	15	LEVEL	10	LIMIT_NONE	0	APPLY_ATT_SPEED	34	APPLY_NONE	0	APPLY_NONE	0	0	0	0	24	42	0	0	1	0
3021	´ÜµÎµµ+1	ITEM_WEAPON	WEAPON_TWO_HANDED	3	ANTI_ASSASSIN | ANTI_SURA | ANTI_MUDANG | ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_WEAPON	NONE	600	600	3022	29	15	LEVEL	10	LIMIT_NONE	0	APPLY_ATT_SPEED	34	APPLY_NONE	0	APPLY_NONE	0	0	0	0	24	42	8	0	1	0
3022	´ÜµÎµµ+2	ITEM_WEAPON	WEAPON_TWO_HANDED	3	ANTI_ASSASSIN | ANTI_SURA | ANTI_MUDANG | ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_WEAPON	NONE	600	600	3023	30	15	LEVEL	10	LIMIT_NONE	0	APPLY_ATT_SPEED	34	APPLY_NONE	0	APPLY_NONE	0	0	0	0	24	42	16	0	1	0
